player,n_headers,goals_scored,expected_goals,difference
franco di santo,30,5.0,3.968173439313254,-1.0318265606867467
larsen toure,6,2.0,0.9684864438252561,-1.031513556174744
niklas sule,28,4.0,2.9706139751318403,-1.02938602486816
romaric,11,3.0,1.9721869961923302,-1.0278130038076696
joel pohjanpalo,8,2.0,0.9767002859144689,-1.0232997140855309
jefferson farfan,5,2.0,0.9767523418120037,-1.0232476581879963
sven bender,8,2.0,0.9768306590326121,-1.0231693409673879
gregory bourillon,19,4.0,2.989646859705001,-1.0103531402949995
graziano pelle,61,7.0,6.001302001282488,-0.9986979987175182
granit xhaka,19,3.0,2.004478350742796,-0.9955216492572041
gonzalo escalante,7,2.0,1.0069925501369628,-0.9930074498630372
artur sobiech,19,3.0,2.0104247588539916,-0.9895752411460081
aranda,11,2.0,1.0182711763762806,-0.9817288236237193
andre luiz,8,2.0,1.020554483093608,-0.979445516906392
mikel rico,21,3.0,2.022221408745093,-0.9777785912549071
erjon bogdani,9,2.0,1.023677135694179,-0.976322864305821
eric choupomoting,12,2.0,1.0250082046916067,-0.9749917953083933
javad nekounam,7,2.0,1.0253964304729797,-0.9746035695270201
jeffrey bruma,17,3.0,2.025938798691156,-0.9740612013088438
cristian sapunaru,9,2.0,1.0271552493704061,-0.9728447506295941
juan gomez taleb,10,2.0,1.0290153328458165,-0.9709846671541835
nino,16,3.0,2.0314989494973723,-0.9685010505026279
augusto fernandez,22,4.0,3.033502819613985,-0.9664971803860147
angelo,1,1.0,0.03650111728966329,-0.9634988827103367
jerome rothen,1,1.0,0.037486179402668594,-0.9625138205973314
fran rico,8,2.0,1.038954264499984,-0.9610457355000159
samuel,11,2.0,1.0392360188837897,-0.9607639811162101
max gradel,12,2.0,1.0471892335259598,-0.9528107664740402
andrej kramaric,8,2.0,1.0479710250785155,-0.9520289749214845
jonathan walters,36,6.0,5.048518574688268,-0.9514814253117343
jack rodwell,18,3.0,2.0683446540672494,-0.9316553459327508
benoit cheyrou,8,2.0,1.069051340774469,-0.9309486592255309
victor hugo montano,25,3.0,2.069285093114036,-0.9307149068859641
charlison benschop,5,2.0,1.06961211799157,-0.9303878820084299
yannis salibur,1,1.0,0.07369825124360464,-0.9263017487563954
nicola rigoni,1,1.0,0.07369825124360464,-0.9263017487563954
peter whittingham,1,1.0,0.07369825124360464,-0.9263017487563954
adam ounas,1,1.0,0.07369825124360464,-0.9263017487563954
ahmed kashi,1,1.0,0.07369825124360464,-0.9263017487563954
francesco matuzalem,1,1.0,0.07369825124360464,-0.9263017487563954
kenan kodro,1,1.0,0.07369825124360464,-0.9263017487563954
stephane darbion,1,1.0,0.07369825124360464,-0.9263017487563954
kai herdling,1,1.0,0.07369825124360464,-0.9263017487563954
wakaso,1,1.0,0.07369825124360464,-0.9263017487563954
junior stanislas,1,1.0,0.07369825124360464,-0.9263017487563954
fidel,1,1.0,0.07369825124360464,-0.9263017487563954
benjamin bourigeaud,1,1.0,0.07369825124360464,-0.9263017487563954
de marcos,1,1.0,0.07369825124360464,-0.9263017487563954
sebastian rudy,1,1.0,0.07369825124360464,-0.9263017487563954
andi lila,1,1.0,0.07369825124360464,-0.9263017487563954
lorenzo pasciuti,1,1.0,0.07369825124360464,-0.9263017487563954
enrique de lucas,1,1.0,0.07369825124360464,-0.9263017487563954
pierreyves hamel,1,1.0,0.07369825124360464,-0.9263017487563954
charly musonda,1,1.0,0.07369825124360464,-0.9263017487563954
felipe anderson,1,1.0,0.07369825124360464,-0.9263017487563954
davide di gennaro,1,1.0,0.07369825124360464,-0.9263017487563954
oscar wendt,1,1.0,0.07369825124360464,-0.9263017487563954
elustondo,1,1.0,0.07369825124360464,-0.9263017487563954
rodney strasser,1,1.0,0.07369825124360464,-0.9263017487563954
matthias zimmermann,1,1.0,0.07369825124360464,-0.9263017487563954
michael hector,1,1.0,0.07369825124360464,-0.9263017487563954
pauljose mpoku,1,1.0,0.07369825124360464,-0.9263017487563954
daniel amartey,1,1.0,0.07369825124360464,-0.9263017487563954
romulo,1,1.0,0.07369825124360464,-0.9263017487563954
fernando belluschi,1,1.0,0.07369825124360464,-0.9263017487563954
german denis,89,9.0,8.075584796609292,-0.9244152033907143
abel hernandez,27,4.0,3.0774991740128472,-0.9225008259871532
nils petersen,41,5.0,4.0783772257061015,-0.9216227742938978
victor rodriguez,14,2.0,1.086841327684505,-0.9131586723154951
souleymane camara,75,9.0,8.088954798663256,-0.9110452013367514
lukas hinterseer,7,2.0,1.092610312721624,-0.907389687278376
borja valero,6,2.0,1.1000706762221648,-0.8999293237778353
pepe,49,8.0,7.102772791173695,-0.8972272088263051
bradley johnson,9,2.0,1.1092209843151044,-0.8907790156848956
carl medjani,23,3.0,2.1112856449961317,-0.8887143550038685
ammar jemal,1,1.0,0.11149967257300308,-0.8885003274269969
neto,1,1.0,0.11149967257300308,-0.8885003274269969
jan kliment,1,1.0,0.11149967257300308,-0.8885003274269969
jeff hendrick,1,1.0,0.11149967257300308,-0.8885003274269969
ahmed said,1,1.0,0.11149967257300308,-0.8885003274269969
kylian mbappelottin,2,1.0,0.1129085302526965,-0.8870914697473036
christian,1,1.0,0.11481960025410844,-0.8851803997458916
loukas vyntra,9,2.0,1.122858586082289,-0.8771414139177109
pablo zabaleta,1,1.0,0.12337484190858271,-0.8766251580914173
jacopo sala,1,1.0,0.12337484190858271,-0.8766251580914173
piotr zielinski,1,1.0,0.12337484190858271,-0.8766251580914173
chris smalling,29,5.0,4.12482358285997,-0.8751764171400304
timo gebhart,4,1.0,0.12547245991080153,-0.8745275400891985
alexander soderlund,10,2.0,1.1320368266919392,-0.8679631733080607
kevin monnetpaquet,23,3.0,2.1342899677028626,-0.8657100322971376
alex,52,8.0,7.13652635027501,-0.8634736497249886
pierre de wit,3,1.0,0.1378625392676281,-0.8621374607323719
juan cuadrado,3,1.0,0.14023908244217917,-0.8597609175578208
nelson oliveira,8,2.0,1.1413525309540082,-0.8586474690459918
yoshinori muto,6,2.0,1.1471156894378447,-0.8528843105621553
hiroshi kiyotake,2,1.0,0.14739650248720929,-0.8526034975127907
ludovic obraniak,2,1.0,0.14739650248720929,-0.8526034975127907
adama ba,2,1.0,0.14739650248720929,-0.8526034975127907
sidney sam,2,1.0,0.14739650248720929,-0.8526034975127907
marcel heller,2,1.0,0.14739650248720929,-0.8526034975127907
marti,1,1.0,0.14928760370930413,-0.8507123962906958
tim matavz,11,2.0,1.1499687812644843,-0.8500312187355156
jonathas,42,5.0,4.151631601871047,-0.8483683981289558
heungmin son,19,3.0,2.1529580577585867,-0.8470419422414135
darren fletcher,9,2.0,1.1540982094737833,-0.8459017905262167
dario cvitanich,22,4.0,3.155485466473389,-0.8445145335266131
tom cleverley,1,1.0,0.1562254663116255,-0.8437745336883745
carlos bacca,25,4.0,3.157991523642931,-0.8420084763570704
stefan savic,17,4.0,3.158915248055298,-0.8410847519447018
alessandro schopf,2,1.0,0.16077241999975583,-0.8392275800002441
sami khedira,13,3.0,2.1660275070726756,-0.8339724929273248
rolando,20,3.0,2.166305146675397,-0.8336948533246034
sadiq umar,1,1.0,0.16986453067649146,-0.8301354693235086
arnaud souquet,1,1.0,0.16986453067649146,-0.8301354693235086
bennard yao kumordzi,1,1.0,0.17118043903563376,-0.8288195609643663
simone loria,1,1.0,0.17118043903563376,-0.8288195609643663
dylan saintlouis,1,1.0,0.17118043903563376,-0.8288195609643663
alassane toure,1,1.0,0.17118043903563376,-0.8288195609643663
christian terlizzi,1,1.0,0.17118043903563376,-0.8288195609643663
kim bokyung,1,1.0,0.17118043903563376,-0.8288195609643663
ali ahamada,1,1.0,0.17118043903563376,-0.8288195609643663
sebastian eguren,2,1.0,0.17295295129429278,-0.8270470487057072
igor de camargo,16,2.0,1.179170163829628,-0.8208298361703721
raffaele palladino,12,2.0,1.1798721402711998,-0.8201278597288002
odise roshi,1,1.0,0.18147067643549214,-0.8185293235645079
mauricio isla,1,1.0,0.18147067643549214,-0.8185293235645079
aleksandar mitrovic,32,4.0,3.182212309118432,-0.8177876908815694
yohann riviere,2,1.0,0.1851979238166077,-0.8148020761833923
marcus rashford,2,1.0,0.1851979238166077,-0.8148020761833923
sergio ballesteros,2,1.0,0.1851979238166077,-0.8148020761833923
olivier kapo,2,1.0,0.1851979238166077,-0.8148020761833923
luiz adriano,10,2.0,1.185317862085036,-0.814682137914964
jonathan tinhan,2,1.0,0.19294888190091783,-0.8070511180990821
sebastian langkamp,26,5.0,4.193102077332593,-0.8068979226674066
ilkay gundogan,3,1.0,0.19443883711132012,-0.8055611628886798
sofiane boufal,3,1.0,0.1951623030805762,-0.8048376969194239
christian clemens,3,1.0,0.19564164268406214,-0.8043583573159379
alessandro frara,3,1.0,0.19564164268406214,-0.8043583573159379
julian brandt,3,1.0,0.19564164268406212,-0.8043583573159379
danny rose,3,1.0,0.19564164268406214,-0.8043583573159379
christian eriksen,2,1.0,0.19707309315218735,-0.8029269068478126
rafael martins,2,1.0,0.19707309315218735,-0.8029269068478126
kevin de bruyne,2,1.0,0.19707309315218735,-0.8029269068478126
son heungmin,2,1.0,0.19707309315218735,-0.8029269068478126
gianluca caprari,2,1.0,0.19707309315218735,-0.8029269068478126
laurent batlles,2,1.0,0.19761234801662797,-0.802387651983372
marco rossi,2,1.0,0.19761234801662797,-0.802387651983372
rodrigo taddei,2,1.0,0.19820993526822972,-0.8017900647317703
gaetan charbonnier,18,3.0,2.1990824553013826,-0.8009175446986174
vincent laurini,1,1.0,0.20161705922327616,-0.7983829407767238
marco rigoni,12,2.0,1.2028924254665423,-0.7971075745334577
luca siligardi,2,1.0,0.20308976007000304,-0.7969102399299969
michele paolucci,3,1.0,0.20317103276408194,-0.7968289672359181
markel bergara,16,3.0,2.207444157323443,-0.7925558426765569
troy deeney,28,4.0,3.207986920790086,-0.7920130792099156
gabriele angella,12,2.0,1.2118968690602976,-0.7881031309397024
aduriz,40,6.0,5.214229440437333,-0.7857705595626694
khalid boutaib,15,2.0,1.2189731352082802,-0.78102686479172
francesco modesto,3,1.0,0.22109475373081394,-0.7789052462691861
orellana,3,1.0,0.22109475373081394,-0.7789052462691861
anthony jung,3,1.0,0.22109475373081394,-0.7789052462691861
mounir el hamdaoui,3,1.0,0.22109475373081394,-0.7789052462691861
lautaro acosta,3,1.0,0.22109475373081394,-0.7789052462691861
daniel larsson,3,1.0,0.22109475373081394,-0.7789052462691861
daniel carvajal,1,1.0,0.2215594571874747,-0.7784405428125253
nikola djurdjic,8,3.0,2.2215929323768706,-0.7784070676231294
grant holt,2,1.0,0.22299934514600617,-0.7770006548539938
betao,2,1.0,0.22299934514600617,-0.7770006548539938
alessandro nesta,2,1.0,0.22299934514600617,-0.7770006548539938
daniel ayala,2,1.0,0.22299934514600617,-0.7770006548539938
john guidetti,2,1.0,0.22299934514600617,-0.7770006548539938
nigel de jong,8,2.0,1.2252187416597387,-0.7747812583402615
blaise matuidi,10,2.0,1.2252820747223283,-0.7747179252776719
teemu pukki,3,1.0,0.22594471847543535,-0.7740552815245647
loic poujol,9,2.0,1.226163511273641,-0.7738364887263589
rolando aarons,2,1.0,0.22992371755523017,-0.7700762824447699
oliver fink,3,1.0,0.23344306401346057,-0.7665569359865394
marko livaja,11,2.0,1.2339295243848447,-0.7660704756151554
mario vrancic,2,1.0,0.2348745144815858,-0.7651254855184142
mario lemina,8,2.0,1.236434853306421,-0.7635651466935791
aboubacar demba camara,3,1.0,0.23676299169456594,-0.7632370083054341
christoph kramer,4,1.0,0.2387000681684507,-0.7612999318315492
clarck nsikulu,4,1.0,0.23939044473253562,-0.7606095552674644
fabien robert,5,1.0,0.24082559742343174,-0.7591744025765683
chris,3,1.0,0.2409724540934804,-0.7590275459065197
emanuele calaio,38,5.0,4.241519162997735,-0.7584808370022684
banel nicolita,4,1.0,0.24250758850874565,-0.7574924114912545
oliver barth,3,1.0,0.24429238177458573,-0.7557076182254143
ruben rochina,2,1.0,0.24487869027923842,-0.7551213097207616
isaac success,2,1.0,0.24487869027923842,-0.7551213097207616
manuel iturra,2,1.0,0.24487869027923842,-0.7551213097207616
maor melikson,2,1.0,0.24487869027923842,-0.7551213097207616
willi orban,9,2.0,1.246351192929295,-0.753648807070705
ladislas douniama,4,1.0,0.25076289856881384,-0.7492371014311862
omar el kaddouri,3,1.0,0.25139782952218714,-0.7486021704778129
seydou doumbia,3,1.0,0.25139782952218714,-0.7486021704778129
lucas digne,3,1.0,0.25259648269318546,-0.7474035173068145
eugen polanski,2,1.0,0.25315018539099343,-0.7468498146090066
michael santos,4,1.0,0.2553315975093385,-0.7446684024906616
dimitar berbatov,39,5.0,4.256628754398985,-0.7433712456010172
nando rafael,3,1.0,0.25889617506021234,-0.7411038249397877
matias fernandez,3,1.0,0.25889617506021234,-0.7411038249397877
ricardo faty,9,2.0,1.2616889765365047,-0.7383110234634953
fredy hinestroza,7,2.0,1.2638805490404827,-0.7361194509595173
seydou keita,11,2.0,1.2662102151088477,-0.7337897848911523
javi fuego,10,2.0,1.266949255612952,-0.7330507443870478
daniel guiza,4,1.0,0.2693398939276668,-0.7306601060723332
liam rosenior,2,1.0,0.2706818472835633,-0.7293181527164367
yevhen konoplyanka,3,1.0,0.270771344395792,-0.729228655604208
cedric makiadi,21,4.0,3.271985026022447,-0.7280149739775534
robbie kruse,2,1.0,0.2753153104668808,-0.7246846895331192
tony jantschke,22,3.0,2.2761720686558133,-0.723827931344187
morata,3,1.0,0.276494564609485,-0.7235054353905149
aron johannsson,3,1.0,0.27709271823882675,-0.7229072817611732
nene,31,4.0,3.279576676470202,-0.720423323529799
jose holebas,2,1.0,0.2813642032494945,-0.7186357967505055
julio tavares,10,2.0,1.2820616601877772,-0.7179383398122228
fernando amorebieta,23,3.0,2.2838403093408006,-0.7161596906591999
naby keita,1,1.0,0.2844137755932382,-0.7155862244067618
grenddy perozo,2,1.0,0.2860000392897422,-0.7139999607102578
theo walcott,13,2.0,1.2861249346890389,-0.7138750653109611
jonathan schmid,9,2.0,1.2866225964571607,-0.7133774035428394
leonardo blanchard,11,2.0,1.2872447594300687,-0.7127552405699313
davide biondini,4,1.0,0.28828427529313533,-0.7117157247068647
levan mchedlidze,10,2.0,1.2915503121846041,-0.7084496878153959
admir mehmedi,16,2.0,1.2915555874003017,-0.7084444125996983
ruben garcia,4,1.0,0.293563373545893,-0.7064366264541069
vassilas torosidis,1,1.0,0.2936796854524452,-0.7063203145475547
xavi,4,1.0,0.29479300497441857,-0.7052069950255815
walter pandiani,4,1.0,0.29479300497441857,-0.7052069950255815
jon bautista,4,1.0,0.29479300497441857,-0.7052069950255815
matteo politano,4,1.0,0.29479300497441857,-0.7052069950255815
jessy pi,1,1.0,0.2948569408037892,-0.7051430591962108
silvio romero,1,1.0,0.2948569408037892,-0.7051430591962108
simon zoller,6,1.0,0.29497730811685996,-0.70502269188314
ibrahima balde,2,1.0,0.29525770843107935,-0.7047422915689207
niko bungert,31,5.0,4.296083035077803,-0.703916964922195
ze eduardo,3,1.0,0.2966975963896108,-0.7033024036103892
clint hill,3,1.0,0.2966975963896108,-0.7033024036103892
maximilian arnold,5,1.0,0.2999838952120351,-0.7000161047879648
nicolaj thomsen,3,1.0,0.3022411223603595,-0.6977588776396405
michel,4,1.0,0.3033406644417036,-0.6966593355582965
massimo maccarone,20,3.0,2.303833160832303,-0.6961668391676978
andreas weimann,9,2.0,1.3039654088830743,-0.6960345911169257
lucas mendes,12,2.0,1.3048360101245622,-0.6951639898754378
jozabed,7,2.0,1.3051428733612827,-0.6948571266387172
damiano ferronetti,4,1.0,0.3071413152570652,-0.6928586847429348
ivica olic,46,7.0,6.30745961291112,-0.6925403870888811
lucas biglia,3,1.0,0.30857276572519043,-0.6914272342748096
julian schuster,3,1.0,0.30857276572519043,-0.6914272342748096
alfredo morales,13,2.0,1.309817013644883,-0.690182986355117
ander herrera,4,1.0,0.30998162340488383,-0.6900183765951162
richard socrier,5,1.0,0.3121198379376044,-0.6878801620623956
ibrahim afellay,1,1.0,0.31422695250079846,-0.6857730474992015
oscar de marcos,17,2.0,1.314390469250673,-0.6856095307493272
alex iwobi,2,1.0,0.31841602982155115,-0.6815839701784487
hugo mallo,4,1.0,0.3225935828821945,-0.6774064171178055
thomas muller,83,11.0,10.32526285583762,-0.6747371441623846
christian stuani,71,10.0,9.325925980670988,-0.6740740193290158
joel matip,74,11.0,10.328573733635187,-0.6714262663648112
daniele baselli,4,1.0,0.332594426303817,-0.667405573696183
tommy elphick,4,1.0,0.33259442630381697,-0.667405573696183
giuseppe sculli,20,3.0,2.333804236194828,-0.6661957638051729
samir,3,1.0,0.33449901771900925,-0.6655009822809907
karim haggui,22,4.0,3.3367976784331175,-0.6632023215668817
antonio nocerino,11,2.0,1.3418614667750361,-0.6581385332249639
mike van der hoorn,2,1.0,0.3423608780712675,-0.6576391219287325
alex alegria,5,1.0,0.3430381451712714,-0.6569618548287286
matija nastasic,13,2.0,1.3474765864659706,-0.6525234135340293
helder barbosa,3,1.0,0.34888001731421625,-0.6511199826857837
ben sahar,5,1.0,0.35056753525129125,-0.6494324647487089
junior malanda,3,1.0,0.35506245449309914,-0.6449375455069009
xabier etxeita,3,1.0,0.35506245449309914,-0.6449375455069009
sergio alvarez,3,1.0,0.3550624544930992,-0.6449375455069009
oliver kirch,3,1.0,0.35637836285224145,-0.6436216371477586
panagiotis tachtsidis,10,2.0,1.3612928529904686,-0.6387071470095311
simao,19,3.0,2.3622887218784294,-0.6377112781215711
anthony pilkington,2,1.0,0.3672031306586859,-0.6327968693413141
denis cheryshev,5,1.0,0.3684912562180232,-0.6315087437819769
joao moutinho,5,1.0,0.3684912562180232,-0.6315087437819769
lois diony,4,1.0,0.3692323301220635,-0.6307676698779364
hernan,4,1.0,0.3703958476332154,-0.6296041523667846
scott sinclair,4,1.0,0.3703958476332154,-0.6296041523667846
michael essien,4,1.0,0.3703958476332154,-0.6296041523667846
thomas mangani,4,1.0,0.37144226525782775,-0.6285577347421722
alessio romagnoli,14,3.0,2.372408214827196,-0.6275917851728043
roberto inglese,10,2.0,1.375348394388736,-0.6246516056112641
marten de roon,5,1.0,0.3808395665006698,-0.6191604334993301
pablo de blasis,22,3.0,2.383465658346849,-0.6165343416531512
timothy chandler,7,1.0,0.38469162852673955,-0.6153083714732603
alassane plea,19,3.0,2.3852064504637482,-0.6147935495362519
max meyer,5,1.0,0.3861120807226704,-0.6138879192773297
jesse lingard,2,1.0,0.3879252037444031,-0.6120747962555969
moritz stoppelkamp,2,1.0,0.3879252037444031,-0.6120747962555969
emre colak,2,1.0,0.3879252037444031,-0.6120747962555969
alexander szymanowski,2,1.0,0.3879252037444031,-0.6120747962555969
steven zuber,5,1.0,0.38977482227331095,-0.610225177726689
patrik schick,4,1.0,0.3909592844073054,-0.6090407155926947
clemens fritz,4,1.0,0.39131221988085174,-0.6086877801191483
gerard pique,55,8.0,7.392214389282658,-0.6077856107173422
yrondu musavuking,4,1.0,0.3922751927664477,-0.6077248072335524
marco torsiglieri,3,1.0,0.3928503856294002,-0.6071496143705998
carlos gurpegui,14,3.0,2.3933849962542126,-0.6066150037457871
jeremy pied,3,1.0,0.3941662939885425,-0.6058337060114575
jeremie brechet,8,2.0,1.396797515114918,-0.6032024848850821
lino marzorati,1,1.0,0.39778707247097667,-0.6022129275290233
alessandro murgia,1,1.0,0.39778707247097667,-0.6022129275290233
emmanuel mayuka,1,1.0,0.39778707247097667,-0.6022129275290233
cedric hountondji,1,1.0,0.39778707247097667,-0.6022129275290233
eduardo,1,1.0,0.39778707247097667,-0.6022129275290233
jeremy perbet,3,1.0,0.39855660797919434,-0.6014433920208057
federico melchiorri,5,1.0,0.3987943320093964,-0.6012056679906036
petr jiracek,5,1.0,0.4007172668633363,-0.5992827331366637
mouhamadou habib habibou,4,1.0,0.402565430166306,-0.597434569833694
koffi djidji,4,1.0,0.40330759468995203,-0.596692405310048
issa diop,9,2.0,1.404568682912515,-0.595431317087485
jeanpascal mignot,3,1.0,0.40473904515807724,-0.5952609548419228
shinji kagawa,13,2.0,1.4052614505901364,-0.5947385494098639
sergi enrich,12,2.0,1.4066431841241687,-0.5933568158758316
kolo toure,4,1.0,0.4081972689626139,-0.5918027310373861
rudy gestede,31,3.0,2.4091687313940615,-0.5908312686059398
lucas moura,26,3.0,2.410141541540029,-0.5898584584599715
jakub blaszczykowski,3,1.0,0.41059830611091724,-0.5894016938890827
fabrice ehret,4,1.0,0.4134188596899159,-0.5865811403100841
gaetan laborde,5,1.0,0.4150672219165487,-0.5849327780834512
kevin constant,2,1.0,0.41822827953577635,-0.5817717204642237
luigi giorgi,5,1.0,0.41870710174744186,-0.5812928982525581
laurent koscielny,27,4.0,3.418903257727579,-0.5810967422724218
lewis holtby,8,1.0,0.42431782378400223,-0.5756821762159978
ki sungyueng,10,2.0,1.4244560043741528,-0.5755439956258473
giuseppe bellusci,3,1.0,0.4250603648754543,-0.5749396351245457
norbert gyomber,3,1.0,0.4250603648754543,-0.5749396351245457
jores okore,2,1.0,0.42572662507380155,-0.5742733749261985
romain hamouma,15,2.0,1.4262568324263434,-0.5737431675736566
benjamin nivet,24,3.0,2.4271215501139993,-0.5728784498860016
stephen quinn,5,1.0,0.42838303008289924,-0.5716169699171008
alvaro cejudo,6,1.0,0.4291157512395173,-0.5708842487604827
michael carrick,4,1.0,0.429690084992444,-0.5703099150075561
paul papp,4,1.0,0.43007661409584613,-0.5699233859041539
christian tiffert,3,1.0,0.43415093053954257,-0.5658490694604574
michu,34,4.0,3.4349725012103267,-0.5650274987896752
kevin mirallas,6,1.0,0.43628051141206503,-0.563719488587935
paolo sammarco,6,1.0,0.436463537884723,-0.5635364621152771
danny welbeck,20,3.0,2.4379573114155892,-0.562042688584411
raffael,30,3.0,2.4403076092722924,-0.5596923907277078
abdoulrazak boukari,3,1.0,0.44186228631919705,-0.558137713680803
federico dionisi,4,1.0,0.4424910382958664,-0.5575089617041337
dani alves,4,1.0,0.4426542109182886,-0.5573457890817114
rodolfo bodipo,3,1.0,0.4436997340212757,-0.5563002659787243
cedrick makiadi,3,1.0,0.44415858836309413,-0.5558414116369058
fran velez,4,1.0,0.44599869029201233,-0.5540013097079877
sergio leon,3,1.0,0.4469397100086866,-0.5530602899913135
florian niederlechner,7,1.0,0.45106339518017413,-0.5489366048198259
roderic filippi,9,2.0,1.4515433018636985,-0.5484566981363015
facundo roncaglia,3,1.0,0.4525446422851283,-0.5474553577148717
pedro,15,2.0,1.4535148230936485,-0.5464851769063515
boris vukcevic,2,1.0,0.4535616027478493,-0.5464383972521507
calum chambers,4,1.0,0.45483934857851305,-0.5451606514214871
babin,11,2.0,1.4557154846580829,-0.5442845153419171
pierrealain frau,5,1.0,0.45596926821239975,-0.5440307317876003
sergio pellissier,52,6.0,5.457041294071662,-0.5429587059283415
wayne routledge,3,1.0,0.4616234549880077,-0.5383765450119923
mattia cassani,3,1.0,0.4616234549880077,-0.5383765450119923
alejandro bedoya,29,3.0,2.46327747334169,-0.536722526658311
jacheol koo,16,2.0,1.46443168290817,-0.5355683170918301
simone pepe,5,1.0,0.4659734440100523,-0.5340265559899477
benoit pedretti,5,1.0,0.4659734440100523,-0.5340265559899477
raul,20,3.0,2.47078588785554,-0.5292141121444606
kevin pezzoni,2,1.0,0.4714853237145813,-0.5285146762854187
eren derdiyok,31,4.0,3.474706576679528,-0.5252934233204739
diego mainz,30,5.0,4.475013615858521,-0.5249863841414798
filip helander,6,2.0,1.4775795266156757,-0.5224204733843243
youssef adnane,6,1.0,0.47999092879102623,-0.5200090712089738
luciano neves,4,1.0,0.4800554182773003,-0.5199445817226996
thiago alcantara,15,2.0,1.4806720416049632,-0.5193279583950368
takayuki morimoto,3,2.0,1.4810737292329537,-0.5189262707670463
munir el haddadi,5,1.0,0.4839729461779997,-0.5160270538220003
dani osvaldo,2,1.0,0.4840914831772899,-0.5159085168227101
alvaro negredo,106,13.0,12.484651233492668,-0.5153487665073264
modou sougou,12,2.0,1.4849413327689864,-0.5150586672310135
riccardo gagliolo,1,1.0,0.4855073006747575,-0.5144926993252426
stefano ferrario,1,1.0,0.4855073006747575,-0.5144926993252426
ross barkley,12,2.0,1.48679795873722,-0.51320204126278
angel lafita,28,3.0,2.4880826410771775,-0.5119173589228223
malang sarr,4,1.0,0.48975738055847684,-0.5102426194415233
mate bilic,4,1.0,0.489890913097825,-0.5101090869021749
kelechi iheanacho,4,1.0,0.4900434421606826,-0.5099565578393175
mikel oyarzabal,7,1.0,0.49043464765848066,-0.5095653523415193
alex lopez,9,2.0,1.4907870854461605,-0.5092129145538394
julio baptista,5,1.0,0.49377068954179815,-0.5062293104582019
maximilian beister,7,1.0,0.49621704885649376,-0.5037829511435062
brice jovial,13,2.0,1.4989578644201562,-0.5010421355798438
eric dier,23,3.0,2.4997327510268024,-0.5002672489731985
adam szalai,36,5.0,4.500487402150689,-0.499512597849312
antonio sanabria,21,3.0,2.5006992684415943,-0.49930073155840704
reynald lemaitre,9,2.0,1.5028902163163351,-0.4971097836836649
jeremy menez,4,1.0,0.5055085293240521,-0.4944914706759479
gael danic,12,2.0,1.5084365366554786,-0.49156346334452117
dario dainelli,16,2.0,1.5089448180929537,-0.49105518190704633
mauro zarate,7,1.0,0.5093439596485703,-0.4906560403514298
christopher maboulou,5,1.0,0.5099265574107965,-0.4900734425892035
prince oniangue,40,5.0,4.510097796104531,-0.48990220389547123
jasmin kurtic,18,3.0,2.512131258627116,-0.4878687413728848
daniel niculae,15,2.0,1.5147530040635468,-0.48524699593645304
giuseppe mascara,7,1.0,0.5158877587052325,-0.4841122412947676
moussa konate,7,1.0,0.5158877587052325,-0.4841122412947676
baptiste guillaume,7,1.0,0.5158877587052325,-0.4841122412947676
robert snodgrass,6,1.0,0.5169824592055149,-0.4830175407944851
hector moreno,25,4.0,3.517148414635902,-0.4828515853640971
federico barba,5,1.0,0.519696941535617,-0.48030305846438304
takashi inui,7,1.0,0.5207377234498539,-0.47926227655014614
syam ben youssef,3,1.0,0.5218677709930237,-0.4781322290069763
