player,n_outside_box_shots,goals_scored,expected_goals,difference
samuel etoo,48,3.0,1.5212661272593875,-1.4787338727406123
seydou keita,19,2.0,0.5287293677358363,-1.4712706322641638
keisuke honda,59,3.0,1.5357382713957737,-1.4642617286042265
morgan sanson,78,4.0,2.539029840202836,-1.460970159797165
nicola sansone,119,5.0,3.5407109928660736,-1.4592890071339308
oliver fink,12,2.0,0.5408546638399447,-1.4591453361600553
david zurutuza,45,3.0,1.5448837594590423,-1.455116240540958
wahbi khazri,145,6.0,4.549394934428119,-1.4506050655718836
kerem demirbay,16,2.0,0.5598021082005509,-1.4401978917994491
enzo crivelli,12,2.0,0.5603350277636068,-1.4396649722363932
loic remy,69,4.0,2.5689160175978722,-1.4310839824021286
simone missiroli,19,2.0,0.5717524638980682,-1.4282475361019316
kaka,44,3.0,1.588641507104085,-1.4113584928959135
max meyer,44,3.0,1.5931691244076565,-1.406830875592344
pierre de wit,29,2.0,0.6017893049771508,-1.3982106950228494
godfred donsah,17,2.0,0.6017979714077548,-1.3982020285922452
pape diop,94,4.0,2.6116286539631792,-1.3883713460368214
lukas podolski,59,3.0,1.613369126311365,-1.3866308736886352
romain hamouma,106,5.0,3.6143136010483756,-1.3856863989516282
borja baston,20,2.0,0.6148678889283307,-1.3851321110716686
iago falque,64,3.0,1.6177062666578914,-1.3822937333421093
yannis salibur,77,3.0,1.6281022230488296,-1.3718977769511704
nacer chadli,51,3.0,1.629282279634927,-1.3707177203650727
mathieu duhamel,21,2.0,0.6296865494602473,-1.370313450539753
chahir belghazouani,8,2.0,0.6320878454188751,-1.3679121545811248
gareth bale,117,5.0,3.6355132212380825,-1.364486778761919
thiago motta,25,2.0,0.6360977669936129,-1.363902233006387
adam smith,21,2.0,0.6456644621232607,-1.3543355378767388
ashkan dejagah,21,2.0,0.6502810783405274,-1.3497189216594725
daniel sturridge,73,4.0,2.6786313281552703,-1.3213686718447306
vladimir weiss,26,2.0,0.6859252297170214,-1.314074770282978
valentin eysseric,126,5.0,3.695887020927889,-1.3041129790721167
julian schuster,51,3.0,1.6977827169215862,-1.3022172830784144
heungmin son,103,6.0,4.702586693319143,-1.297413306680859
luca siligardi,52,3.0,1.7032648134211685,-1.296735186578831
takashi inui,68,4.0,2.706382641000867,-1.2936173589991355
milan badelj,85,4.0,2.709507004236753,-1.2904929957632487
renan,24,2.0,0.7130229538341936,-1.2869770461658065
jan schlaudraff,18,2.0,0.7176195078194236,-1.2823804921805764
patrick helmes,10,2.0,0.7229425758729622,-1.2770574241270376
izet hajrovic,19,2.0,0.7428671919073023,-1.2571328080926978
jonjo shelvey,145,6.0,4.75623677366096,-1.2437632263390335
mervan celik,18,2.0,0.7562537260490999,-1.2437462739508995
jack wilshere,25,2.0,0.7574184189964674,-1.2425815810035326
konstantinos stafylidis,29,2.0,0.7584768516835535,-1.2415231483164466
milos jojic,27,2.0,0.767646896344554,-1.2323531036554454
yohan mollo,74,4.0,2.76837169210557,-1.231628307894433
raul garcia,114,5.0,3.7737399928725988,-1.2262600071274068
fabien lemoine,87,4.0,2.780521318882992,-1.2194786811170097
kevin grosskreutz,42,3.0,1.7871724324251015,-1.2128275675748985
didier ya konan,47,3.0,1.791647441080521,-1.2083525589194786
tiago,50,3.0,1.806967331366131,-1.1930326686338701
nils petersen,18,2.0,0.810645437888687,-1.1893545621113126
alex lopez,83,4.0,2.8107336279308055,-1.189266372069198
ousmane dembele,25,2.0,0.8109884016496418,-1.189011598350358
alberto paloschi,47,3.0,1.816056977307126,-1.183943022692875
nikola kalinic,14,2.0,0.8177056435651682,-1.1822943564348316
stefan radu,27,2.0,0.8227549851189782,-1.1772450148810216
daniel drinkwater,56,3.0,1.8257526284901837,-1.1742473715098165
livio nabab,16,2.0,0.8286990247931216,-1.171300975206878
valter birsa,106,4.0,2.829036390095068,-1.1709636099049328
danny latza,28,2.0,0.8338800503449277,-1.1661199496550723
fernandinho,54,3.0,1.8342269111172083,-1.1657730888827917
mathieu valbuena,117,5.0,3.8355565765887554,-1.1644434234112504
kevin mirallas,94,4.0,2.839252737890716,-1.16074726210928
peter odemwingie,21,2.0,0.8412735194513846,-1.1587264805486148
giannelli imbula,24,2.0,0.846114546519874,-1.1538854534801262
clinton njie,22,2.0,0.854773406241128,-1.145226593758872
alassane plea,53,3.0,1.8552524021732884,-1.1447475978267112
stefan kiessling,49,3.0,1.8589194821483743,-1.141080517851625
javier marquez,68,3.0,1.861491701516183,-1.138508298483817
francisco punal,29,2.0,0.8622762523695744,-1.1377237476304254
ander capa,23,2.0,0.8628925558311993,-1.1371074441688003
xabi alonso,63,3.0,1.8640888399821016,-1.1359111600178982
emre can,60,3.0,1.864630772252293,-1.1353692277477083
jeremy toulalan,56,3.0,1.8650673258781487,-1.1349326741218502
juan guillermo cuadrado,137,6.0,4.866294543558848,-1.1337054564411482
lee cattermole,27,2.0,0.872944927237877,-1.127055072762123
xabi prieto,28,2.0,0.8754961148303394,-1.1245038851696592
miroslav klose,18,2.0,0.879266958373252,-1.120733041626748
remy cabella,127,5.0,3.8850039215033205,-1.114996078496685
david di michele,31,2.0,0.886526444555566,-1.113473555444434
angel lafita,92,5.0,3.8867202363399294,-1.1132797636600749
maximilian arnold,92,4.0,2.88853646964282,-1.111463530357181
zoltan stieber,24,2.0,0.8912814021925661,-1.1087185978074339
marcel buchel,31,2.0,0.8948770630919741,-1.105122936908026
ruben garcia,56,3.0,1.9001135787370516,-1.099886421262949
lorenzo pellegrini,32,2.0,0.9072451959372019,-1.0927548040627981
lucas digne,31,2.0,0.9130945195017028,-1.0869054804982972
jairo samperio,29,2.0,0.9184170499514953,-1.0815829500485048
stephane sessegnon,57,3.0,1.9510644007566096,-1.0489355992433893
sandro,28,2.0,0.9530244670796215,-1.046975532920378
willian,102,4.0,2.953298980568417,-1.0467010194315884
aaron lennon,25,2.0,0.960139288381619,-1.039860711618381
gary medel,89,4.0,2.960513905155322,-1.0394860948446814
denis suarez,30,2.0,0.9624205049241624,-1.0375794950758372
julian palmieri,26,2.0,0.9802817094134426,-1.0197182905865572
jordon mutch,32,2.0,0.9859395370777781,-1.0140604629222207
joan verdu,89,4.0,2.994526891684574,-1.00547310831543
giannelli  imbula,35,2.0,0.9948409880635237,-1.0051590119364764
emmanuel riviere,26,2.0,0.9961133498747389,-1.0038866501252603
davide zappacosta,31,2.0,1.006474824393153,-0.9935251756068467
modibo maiga,33,2.0,1.021519271831912,-0.9784807281680883
prince oniangue,56,3.0,2.0215538031450335,-0.9784461968549648
mathieu coutadeur,35,2.0,1.0249052731488582,-0.9750947268511414
omar daf,1,1.0,0.026345191235072556,-0.9736548087649275
ludovic genest,1,1.0,0.026345191235072556,-0.9736548087649275
aymane barkok,1,1.0,0.02918231368792457,-0.9708176863120754
mario paglialunga,1,1.0,0.0314664417101301,-0.9685335582898699
amadou soukouna,1,1.0,0.033272507127841584,-0.9667274928721584
julien romain,1,1.0,0.033272507127841584,-0.9667274928721584
milos krasic,1,1.0,0.033272507127841584,-0.9667274928721584
abraham,35,2.0,1.0399440467710992,-0.9600559532289002
david nugent,19,2.0,1.0416593434566959,-0.9583406565433041
gael kakuta,47,2.0,1.0482437959822863,-0.9517562040177144
james mccarthy,35,2.0,1.048555731760314,-0.9514442682396858
cuco martina,2,1.0,0.0490938568393145,-0.9509061431606856
markus feulner,84,4.0,3.0509938029140926,-0.9490061970859097
manu garcia,2,1.0,0.05421510731437204,-0.9457848926856279
jeremie aliadiere,36,2.0,1.0551214520242627,-0.9448785479757368
chris david,2,1.0,0.05836462737584914,-0.9416353726241509
esmael goncalves,2,1.0,0.05961769836291414,-0.9403823016370859
ronald zubar,2,1.0,0.06245482081576616,-0.9375451791842339
marco terrazzino,2,1.0,0.06245482081576616,-0.9375451791842339
juan arango,121,4.0,3.062843354656574,-0.9371566453434268
javier baraja,2,1.0,0.0661178743902546,-0.9338821256097455
bojan,83,4.0,3.069361093717857,-0.930638906282147
mohamed diame,35,2.0,1.0694762774084678,-0.9305237225915323
jonathan de guzman,66,3.0,2.069610081387054,-0.9303899186129472
joshua king,21,2.0,1.0717703374363357,-0.9282296625636646
mevlut erdinc,56,3.0,2.073457583067544,-0.9265424169324573
marc navarro,2,1.0,0.07684696598129687,-0.9231530340187031
edoardo goldaniga,1,1.0,0.079444147405131,-0.9205558525948689
denis bouanga,3,1.0,0.08187269615806969,-0.9181273038419304
borja valero,121,5.0,4.084168628859475,-0.9158313711405281
sebastien bassong,2,1.0,0.08899159018071401,-0.911008409819286
jake livermore,60,3.0,2.0918354050219428,-0.9081645949780573
carlos gurpegui,3,1.0,0.0955702801727338,-0.9044297198272662
matty fryatt,3,1.0,0.09572732794360775,-0.9042726720563923
alejandro rodriguez,3,1.0,0.09981752138352476,-0.9001824786164753
cristhian stuani,3,1.0,0.09981752138352476,-0.9001824786164753
masoud shojaei,4,1.0,0.09987624070377432,-0.9001237592962257
cala,4,1.0,0.10094471927070978,-0.8990552807292902
federico melchiorri,4,1.0,0.10151850394056741,-0.8984814960594326
jeffrey schlupp,30,2.0,1.1032502312592287,-0.8967497687407713
hakan calhanoglu,186,6.0,5.104618151861642,-0.89538184813836
lee chungyong,3,1.0,0.10544340611637315,-0.8945565938836268
emiliano velazquez,2,1.0,0.10578933864020357,-0.8942106613597964
marc vucinovic,3,1.0,0.11011947310913844,-0.8898805268908616
gregory pujol,31,2.0,1.113786978235985,-0.8862130217640143
anthony koura,3,1.0,0.11420966654905546,-0.8857903334509445
niklas sule,4,1.0,0.11426838586930503,-0.8857316141306949
garra dembele,4,1.0,0.11690493793339662,-0.8830950620666034
vagner love,4,1.0,0.11798232573876327,-0.8820176742612368
sokratis,4,1.0,0.11923539672582828,-0.8807646032741717
giovanni marchese,37,2.0,1.1234684720175478,-0.8765315279824524
marouane chamakh,4,1.0,0.12435664720088582,-0.8756433527991142
ruud van nistelrooy,4,1.0,0.1261627126185973,-0.8738372873814028
marc stendera,36,2.0,1.1270482176325294,-0.8729517823674694
vlad chiriches,4,1.0,0.12857269520602074,-0.8714273047939793
martin stranzl,4,1.0,0.12857269520602074,-0.8714273047939793
alberto perea,4,1.0,0.12857269520602074,-0.8714273047939793
eduardo ribeiro,4,1.0,0.12899983507144933,-0.8710001649285507
niclas fullkrug,4,1.0,0.13309002851136634,-0.8669099714886337
nadiem amiri,26,2.0,1.1335978073201456,-0.8664021926798546
javi ontiveros,4,1.0,0.14055485778412802,-0.8594451422158721
zargo toure,3,1.0,0.1435569076073368,-0.8564430923926631
lorenzo reyes,5,1.0,0.14558058796090084,-0.8544194120390993
fabian lustenberger,4,1.0,0.14595970048991483,-0.8540402995100852
diego costa,53,3.0,2.148193571343135,-0.8518064286568672
ruben pardo,67,3.0,2.1501640745357005,-0.8498359254643001
adam szalai,36,2.0,1.151381159423195,-0.8486188405768048
massimo donati,35,2.0,1.151700181756104,-0.8482998182438963
emmanuel mayuka,5,1.0,0.15174850067569126,-0.8482514993243088
steven defour,5,1.0,0.15250790385366986,-0.8474920961463303
alexander tettey,31,2.0,1.1544170708509685,-0.8455829291490319
lucas pratto,5,1.0,0.15583869411560827,-0.8441613058843918
patrik schick,6,1.0,0.15729484891730236,-0.8427051510826977
jogook jung,5,1.0,0.1581821487593739,-0.8418178512406261
phil jagielka,5,1.0,0.15943521974643887,-0.8405647802535612
karim onisiwo,5,1.0,0.15943521974643887,-0.8405647802535611
luca paganini,5,1.0,0.1594352197464389,-0.8405647802535611
charlie adam,113,4.0,3.1620281784572906,-0.8379718215427108
yoann touzghar,5,1.0,0.16636253563920791,-0.8336374643607921
massimo gobbi,32,2.0,1.1679369144529947,-0.8320630855470051
bertrand traore,6,1.0,0.1686602340438648,-0.8313397659561352
tom carroll,6,1.0,0.1686602340438648,-0.8313397659561352
hal robsonkanu,1,1.0,0.17011886892394795,-0.8298811310760521
achraf lazaar,37,2.0,1.1711937604454654,-0.8288062395545348
christopher maboulou,6,1.0,0.1719257791959734,-0.8280742208040268
saber khlifa,6,1.0,0.1719257791959734,-0.8280742208040268
joan jordan,6,1.0,0.1747629016488254,-0.8252370983511746
adam hlousek,7,1.0,0.17720639206869226,-0.8227936079313078
alvaro dominguez,7,1.0,0.17854160348074147,-0.8214583965192586
gael clichy,6,1.0,0.18043714655452944,-0.8195628534454706
hilton,6,1.0,0.180915333312962,-0.8190846666870382
petr jiracek,6,1.0,0.1815056251214649,-0.8184943748785352
milan djuric,6,1.0,0.18169021754159442,-0.8183097824584057
eneko boveda,6,1.0,0.18175674548525225,-0.8182432545147479
martin montoya,6,1.0,0.18256422680586104,-0.817435773194139
marco caligiuri,32,2.0,1.1838725733594924,-0.8161274266405075
nico lopez,32,2.0,1.184010670786541,-0.815989329213459
dennis oliech,34,2.0,1.1841414894182605,-0.8158585105817391
ludovic giuly,6,1.0,0.18452733999444643,-0.8154726600055536
jorginho frello,6,1.0,0.18578041098151143,-0.8142195890184886
zhi gin lam,6,1.0,0.1874309903909563,-0.8125690096090437
khalid boulahrouz,6,1.0,0.18861753343436344,-0.8113824665656366
jakub jankto,7,1.0,0.1890654450043411,-0.8109345549956589
davide di gennaro,8,1.0,0.19144118994646353,-0.8085588100535365
tomislav dujmovic,6,1.0,0.19145465588721547,-0.8085453441127846
marco donadel,6,1.0,0.19205701129432015,-0.8079429887056798
anaitz arbilla,45,2.0,1.1936091487963358,-0.8063908512036648
zakaria bakkali,6,1.0,0.1996350427670495,-0.8003649572329505
carlos grossmuller,8,1.0,0.19975248140754862,-0.8002475185924514
matias fernandez,79,3.0,2.200066636401126,-0.7999333635988739
lora,7,1.0,0.20041521764957718,-0.7995847823504229
moi gomez,37,2.0,1.2032363720387356,-0.7967636279612644
juan iturbe,76,3.0,2.2047401038891326,-0.7952598961108676
giuseppe mascara,8,1.0,0.20525700564406454,-0.7947429943559357
hiroki sakai,7,1.0,0.20613162220964168,-0.7938683777903585
nicolas benezet,39,2.0,1.2066776327754927,-0.7933223672245072
dani schahin,7,1.0,0.20722967482846225,-0.7927703251715377
rachid ghezzal,44,2.0,1.2072306873409178,-0.7927693126590821
mexer,5,1.0,0.20726479941016793,-0.792735200589832
damien delaney,8,1.0,0.20808745065325596,-0.7919125493467442
vladimir darida,63,3.0,2.212791957341781,-0.7872080426582189
andi lila,7,1.0,0.213709653682371,-0.7862903463176291
andrea masiello,7,1.0,0.21535633186738154,-0.7846436681326185
eden ben basat,34,2.0,1.216088555864635,-0.783911444135365
max kruse,99,4.0,3.21854378236122,-0.7814562176387804
garry mendes rodrigues,7,1.0,0.22189004056220504,-0.778109959437795
jooho park,8,1.0,0.22367054691423946,-0.7763294530857605
jackson martinez,8,1.0,0.2282779324067789,-0.7717220675932212
adam bodzek,12,1.0,0.23205013285098625,-0.7679498671490138
enner valencia,45,2.0,1.2324053937984334,-0.7675946062015665
bryan cristante,9,1.0,0.23493638984135734,-0.7650636101586428
obafemi martins,9,1.0,0.24050275648742123,-0.7594972435125789
lionel scaloni,8,1.0,0.24130791590450856,-0.7586920840954916
stefan reisinger,8,1.0,0.24180158371359495,-0.7581984162864052
robert bauer,6,1.0,0.24500784143310678,-0.7549921585668932
mate bilic,8,1.0,0.24762755275641493,-0.7523724472435853
andre gray,8,1.0,0.2498192832630646,-0.7501807167369354
alexis peuget,9,1.0,0.25043415137413133,-0.7495658486258687
winston reid,7,1.0,0.25153387625157964,-0.7484661237484204
raoul loe,8,1.0,0.2547836101211868,-0.7452163898788132
xavi,84,3.0,2.2550162840169947,-0.7449837159830074
francesco modesto,9,1.0,0.2566789378269597,-0.7433210621730403
marcel schafer,34,2.0,1.2572541642296333,-0.7427458357703665
anders konradsen,9,1.0,0.25816032265112204,-0.741839677348878
ahmed musa,8,1.0,0.2585371835228913,-0.7414628164771088
zinedine machach,8,1.0,0.25860202555000333,-0.7413979744499968
glenn murray,8,1.0,0.2592064103597375,-0.7407935896402624
clarence seedorf,12,1.0,0.2594910211112438,-0.7405089788887562
claudio pizarro,35,2.0,1.2604315077737396,-0.7395684922262609
cicinho,9,1.0,0.26514306394101683,-0.7348569360589834
thomas lemar,48,2.0,1.2676118206477143,-0.7323881793522863
kai herdling,9,1.0,0.26814677494866757,-0.7318532250513327
alberto moreno,41,2.0,1.2691830853730979,-0.7308169146269021
fares bahlouli,9,1.0,0.2692371586053681,-0.7307628413946319
pione sisto,4,1.0,0.2725163107614019,-0.7274836892385981
simone del nero,5,1.0,0.2749105170105874,-0.7250894829894126
kalu uche,9,1.0,0.2750870866927705,-0.7249129133072295
gaetan bussmann,10,1.0,0.27699362896021995,-0.72300637103978
hamari traore,8,1.0,0.27927077102834275,-0.7207292289716574
marco reus,138,5.0,4.28067803414419,-0.7193219658558165
didac,10,1.0,0.28070257950803185,-0.7192974204919682
yoda,10,1.0,0.28311256209545527,-0.7168874379045448
steven davis,40,2.0,1.284490369430743,-0.7155096305692574
teemu pukki,9,1.0,0.2871819838308232,-0.7128180161691768
ivan santini,8,1.0,0.28734691120117994,-0.7126530887988201
sandro sirigu,5,1.0,0.2922184754258381,-0.707781524574162
jean deza,8,1.0,0.29269017562816196,-0.707309824371838
chaouki ben saada,11,1.0,0.2931750261083253,-0.7068249738916748
nelson,9,1.0,0.29330153637275796,-0.706698463627242
craig bellamy,12,1.0,0.2969528594680048,-0.7030471405319951
kaan ayhan,14,1.0,0.2996329585518544,-0.7003670414481457
mats hummels,11,1.0,0.30039541368396055,-0.6996045863160395
leonardo bonucci,41,2.0,1.3007491647372693,-0.6992508352627306
havard nordtveit,62,3.0,2.302205621972622,-0.6977943780273792
mohamed zidan,13,1.0,0.3039388946810234,-0.6960611053189767
antonio barragan,10,1.0,0.30425640452936115,-0.6957435954706389
david ngog,10,1.0,0.307047196211987,-0.6929528037880129
shinji okazaki,38,2.0,1.307246462665223,-0.6927535373347767
paulo dybala,114,4.0,3.3078169168005482,-0.6921830831994519
panagiotis tachtsidis,82,3.0,2.3095281190835504,-0.6904718809164501
tobias werner,98,4.0,3.3097934499169157,-0.690206550083086
oscar diaz,12,1.0,0.3113011590626293,-0.6886988409373708
said benrahma,8,1.0,0.31161411044924603,-0.6883858895507539
karim azamoum,10,1.0,0.31166784744729176,-0.6883321525527083
timmy simons,10,1.0,0.31312197568160827,-0.6868780243183917
junior malanda,6,1.0,0.313526288565411,-0.686473711434589
mame biram diouf,26,2.0,1.317409175706363,-0.682590824293637
joe ledley,12,1.0,0.3180195238366817,-0.6819804761633184
vladlen yurchenko,8,1.0,0.31981652657278375,-0.6801834734272163
fabio simplicio,10,1.0,0.3226853567799778,-0.6773146432200222
luis garcia,14,1.0,0.32411336504896593,-0.6758866349510341
daniel van buyten,7,1.0,0.32629253749671705,-0.673707462503283
mikel rico,78,3.0,2.326953363582639,-0.6730466364173614
steeven langil,10,1.0,0.3286348778384988,-0.6713651221615012
ederson,11,1.0,0.33010792795534727,-0.669892072044653
falcao,95,4.0,3.3301417415601535,-0.6698582584398475
lucho gonzalez,12,1.0,0.33029970316291246,-0.6697002968370878
jose saez,11,1.0,0.33419812139526434,-0.6658018786047358
claudiu keseru,13,1.0,0.3351849869240191,-0.6648150130759809
daniel parejo,102,3.0,2.3354151288001668,-0.6645848711998359
moustapha diallo,11,1.0,0.33648224941746985,-0.6635177505825304
hector bellerin,11,1.0,0.3370352438481163,-0.6629647561518839
jose holebas,40,2.0,1.338001561123893,-0.6619984388761071
takayuki morimoto,11,1.0,0.3403197033398286,-0.6596802966601714
mike hanke,37,2.0,1.3408310296610222,-0.6591689703389777
emir spahic,8,1.0,0.34104822277834307,-0.6589517772216569
naby keita,8,1.0,0.3427649192247481,-0.6572350807752518
marco borriello,43,2.0,1.3453877375222056,-0.6546122624777944
alejandro bedoya,36,2.0,1.346569382779399,-0.653430617220601
adel taarabt,41,2.0,1.347597599781105,-0.6524024002188953
alexander kacaniklic,12,1.0,0.348513660602114,-0.651486339397886
michael ballack,12,1.0,0.3520876495976858,-0.6479123504023142
gabriel obertan,6,1.0,0.3525309765915551,-0.6474690234084449
manuel locatelli,11,1.0,0.3539403194995292,-0.646059680500471
lisandro,12,1.0,0.3555476241168914,-0.6444523758831087
bruno gama,33,2.0,1.3569847860970572,-0.6430152139029434
alex sandro,12,1.0,0.3583234522809411,-0.6416765477190589
filippo porcari,45,2.0,1.358334633022353,-0.6416653669776476
johann berg gudmundsson,13,1.0,0.3589698407968397,-0.6410301592031603
sylvain marveaux,16,1.0,0.35907562093034134,-0.6409243790696587
paolo grossi,12,1.0,0.3602251392917058,-0.6397748607082943
abdoulrazak boukari,11,1.0,0.36125666938638,-0.63874333061362
kevin kampl,37,2.0,1.36133512597574,-0.638664874024261
kenedy,12,1.0,0.36355436779103695,-0.6364456322089631
jonas gutierrez,12,1.0,0.36387410289227523,-0.6361258971077248
nabil dirar,12,1.0,0.3669600653988651,-0.6330399346011351
gonzalo escalante,12,1.0,0.36792731644115506,-0.6320726835588449
sergi gomez,12,1.0,0.3679642963321923,-0.6320357036678078
mahmoud dahoud,40,2.0,1.3701119569086657,-0.6298880430913338
gojko kacar,11,1.0,0.37142173703402065,-0.6285782629659794
andrea bertolacci,108,4.0,3.371481421416884,-0.628518578583117
jean michael seri,12,1.0,0.37156082196302287,-0.6284391780369772
raul,14,1.0,0.3717557866335354,-0.6282442133664645
daniel guiza,6,1.0,0.3729822235041375,-0.6270177764958624
alessandro del piero,12,1.0,0.37314487342880986,-0.6268551265711901
georgeskevin nkoudou mbida,13,1.0,0.37669564282053175,-0.6233043571794683
foued kadir,47,2.0,1.3808200436384217,-0.619179956361579
richmond boakye,11,1.0,0.38149018767900067,-0.6185098123209993
alexander madlung,11,1.0,0.38492966553895736,-0.6150703344610428
maxime poundje,13,1.0,0.3858093655861925,-0.6141906344138076
nordin amrabat,39,2.0,1.388856319170839,-0.6111436808291608
nicolas pepe,14,1.0,0.3904645004279549,-0.6095354995720451
khalid boutaib,14,1.0,0.3942348030193194,-0.6057651969806804
victor obinna,13,1.0,0.3945230538073592,-0.6054769461926408
mounir el hamdaoui,12,1.0,0.395179892094182,-0.6048201079058181
branimir hrgota,14,1.0,0.39610961869901484,-0.603890381300985
mohamed wael larbi,15,1.0,0.4005948389225544,-0.5994051610774457
ciro immobile,79,4.0,3.4009078444954364,-0.5990921555045671
lewis holtby,101,4.0,3.4032348964172243,-0.5967651035827755
wylan cyprien,49,2.0,1.4038473455294236,-0.596152654470577
sam vokes,12,1.0,0.4042388532832426,-0.5957611467167575
jimmy cabot,13,1.0,0.4075263996241765,-0.5924736003758235
lluis sastre,13,1.0,0.41087625726391946,-0.5891237427360806
dorge kouemaha,9,1.0,0.413710912850662,-0.586289087149338
daniel estrada,12,1.0,0.41625750145526136,-0.5837424985447388
robert ibanez,12,1.0,0.4198547418021877,-0.5801452581978123
aleksandar mitrovic,8,1.0,0.4212974355729594,-0.5787025644270405
omar el kaddouri,40,2.0,1.4215296470682266,-0.5784703529317737
eljero elia,37,2.0,1.4220794018451897,-0.5779205981548103
paulo barreto,7,1.0,0.4224529412152213,-0.5775470587847787
alexander szymanowski,8,1.0,0.4260410079847996,-0.5739589920152004
scott parker,12,1.0,0.42684618500597304,-0.5731538149940271
marco verratti,12,1.0,0.4274969005859333,-0.5725030994140666
sammy ameobi,14,1.0,0.4302048932847802,-0.5697951067152198
ezequiel lavezzi,35,2.0,1.4310316346185157,-0.5689683653814847
philippe mexes,13,1.0,0.4328609367174644,-0.5671390632825355
federico bernardeschi,52,2.0,1.433014256090814,-0.566985743909186
gelson fernandes,15,1.0,0.4342849828850308,-0.5657150171149694
timo gebhart,10,1.0,0.43560677545892096,-0.5643932245410791
issiar dia,7,1.0,0.43678127891061136,-0.5632187210893886
georgeskevin nkoudou,14,1.0,0.43734643304072746,-0.5626535669592727
andy king,14,1.0,0.4381058362187061,-0.5618941637812941
jeremy clement,15,1.0,0.43936901919803867,-0.5606309808019614
luc castaignos,1,1.0,0.4435755051399316,-0.5564244948600684
pantxi sirieix,13,1.0,0.4439360992563356,-0.5560639007436644
mark uth,16,1.0,0.44419523230661295,-0.555804767693387
gorka elustondo,18,1.0,0.44717602799815864,-0.5528239720018413
torsten oehrl,15,1.0,0.44725379418027206,-0.5527462058197279
dame ndoye,15,1.0,0.4479289938845767,-0.5520710061154233
vasilis torosidis,13,1.0,0.44844088724651315,-0.5515591127534868
gregory proment,17,1.0,0.4488855080718514,-0.5511144919281489
sergio tejera,15,1.0,0.4498631307507859,-0.5501368692492141
pirmin schwegler,51,2.0,1.4507244481813129,-0.5492755518186878
sergio busquets,14,1.0,0.45221228411611014,-0.5477877158838901
silvestre varela,15,1.0,0.454258166408901,-0.5457418335910991
charles,23,2.0,1.4554943475935844,-0.5445056524064158
jeanchristophe bahebeck,52,2.0,1.4565068199938014,-0.5434931800061987
jaume costa,16,1.0,0.4579419916879385,-0.5420580083120615
jan hochscheidt,14,1.0,0.45975627775572775,-0.5402437222442722
marquinho,54,2.0,1.4605610763136339,-0.539438923686366
jires kemboekoko,66,3.0,2.460596006745949,-0.5394039932540516
cedric bakambu,37,2.0,1.4618905204278998,-0.5381094795721009
francesc fabregas,45,2.0,1.4645395975922344,-0.5354604024077652
cristian pasquato,15,1.0,0.466528746728652,-0.5334712532713479
kamil grosicki,41,2.0,1.4697845475830822,-0.5302154524169188
luca antonelli,17,1.0,0.47050552260058637,-0.5294944773994137
artjoms rudnevs,37,2.0,1.4721674726107812,-0.5278325273892199
bobby wood,2,1.0,0.47275781882785617,-0.5272421811721438
kevin lejeune,19,1.0,0.473495658683575,-0.526504341316425
jeremy menez,83,3.0,2.474416371160741,-0.5255836288392616
mbaye niang,82,3.0,2.475130122546533,-0.5248698774534695
juanito gomez,16,1.0,0.4753764497771298,-0.5246235502228703
corentin tolisso,81,3.0,2.4754146506317403,-0.5245853493682637
andrea caracciolo,5,1.0,0.4756953074615896,-0.5243046925384104
leonardo pavoletti,15,1.0,0.47705258825225166,-0.5229474117477485
erick pulgar,15,1.0,0.4774132422735025,-0.5225867577264975
ellyes skhiri,16,1.0,0.4785256383691001,-0.5214743616309001
emanuele giaccherini,69,3.0,2.47884396465324,-0.5211560353467625
kelechi iheanacho,17,1.0,0.47931752626913376,-0.5206824737308663
stewart downing,79,3.0,2.4807067826155853,-0.5192932173844153
maxwell,17,1.0,0.48082937941596526,-0.5191706205840347
jeff hendrick,14,1.0,0.4869016082550968,-0.5130983917449032
ivan perisic,98,4.0,3.488663339168348,-0.5113366608316551
mohammed abdellaoue,13,1.0,0.4890680822629361,-0.5109319177370639
javier saviola,10,1.0,0.49014002432481274,-0.5098599756751871
robin van persie,17,1.0,0.4903220397504858,-0.5096779602495142
stephen ireland,16,1.0,0.4923802701546382,-0.5076197298453621
muniain,16,1.0,0.49522042281372225,-0.5047795771862778
fidel,13,1.0,0.49523248259666586,-0.5047675174033341
rodrigo taddei,16,1.0,0.49631341582368127,-0.5036865841763187
james mcclean,17,1.0,0.49961144569784494,-0.5003885543021551
adil rami,17,1.0,0.4996420257456262,-0.500357974254374
sidney sam,52,2.0,1.5007056348151857,-0.4992943651848143
suso,114,4.0,3.502918103233789,-0.49708189676621106
rafidine abdullah,15,1.0,0.5030097124270345,-0.4969902875729656
arkadiusz milik,14,1.0,0.5040507848609022,-0.49594921513909784
romain poyet,17,1.0,0.5049677075717175,-0.4950322924282826
fabian delph,76,3.0,2.505608116562575,-0.4943918834374257
nacho monreal,14,1.0,0.5056154845560552,-0.4943845154439448
roberto inglese,16,1.0,0.5067285697492626,-0.4932714302507375
malcom,22,1.0,0.5080835370851456,-0.49191646291485447
bryan oviedo,16,1.0,0.5096087601048215,-0.4903912398951785
jese,11,1.0,0.5126169119179542,-0.4873830880820459
bastian schweinsteiger,56,2.0,1.51374254870516,-0.48625745129483966
